Name,Mark,Date,Message
TELKOMSEL,Spam,6/16/2018 8:52,"Nikmati PAKET HEMAT TELPON HARIAN 100menit Rp 5rb dan 140menit Rp 7rb ke sesama Telkomsel (berlaku Sabtu,Minggu) HANYA di MyTelkomsel Apps. SKB,Info hub 188"
TELKOMSEL,Spam,6/18/2018 12:07,"Nikmati PAKET HEMAT TELPON HARIAN 50menit Rp 5rb dan 70menit Rp 7rb ke sesama Telkomsel (berlaku Senin-Jumat) HANYA di MyTelkomsel Apps. SKB,Info hub 188"
TELKOMSEL,Spam,6/20/2018 10:08,"Nikmati PAKET HEMAT TELPON HARIAN 50menit Rp 5rb dan 70menit Rp 7rb ke sesama Telkomsel (berlaku Senin-Jumat) HANYA di MyTelkomsel Apps. SKB,Info hub 188"
TELKOMSEL,Spam,6/22/2018 21:57,"Plgn Yth, sisa kuota Paket 4G Anda 2.39GB. Setelah kuota habis akan mengkonsumsi kuota utama Anda. Aktifkan kembali paket melalui *363#"
TELKOMSEL,Spam,6/23/2018 8:26,"Nikmati PAKET HEMAT TELPON HARIAN 100menit Rp 5rb dan 140menit Rp 7rb ke sesama Telkomsel (berlaku Sabtu,Minggu) HANYA di MyTelkomsel Apps. SKB,Info hub 188"
TELKOMSEL,Spam,6/25/2018 12:06,"Nikmati PAKET HEMAT TELPON HARIAN 50menit Rp 5rb dan 70menit Rp 7rb ke sesama Telkomsel (berlaku Senin-Jumat) HANYA di MyTelkomsel Apps. SKB,Info hub 188"
TELKOMSEL,Spam,6/25/2018 12:09,Nikmati PAKET HEMAT TELPON bulanan 50 menit ke sesama Telkomsel HANYA Rp 25rb di MyTelkomsel Apps atau klik tsel.me/on25k .SKB
TELKOMSEL,Spam,6/26/2018 21:23,"Plgn Yth, kuota Paket 4G Anda telah habis dan akan mengkonsumsi kuota utama Anda. Aktifkan kembali paket melalui *363#"
TELKOMSEL,Spam,6/28/2018 13:16,"Nikmati PAKET HEMAT TELPON HARIAN 50menit Rp 5rb dan 70menit Rp 7rb ke sesama Telkomsel (berlaku Senin-Jumat) HANYA di MyTelkomsel Apps. SKB,Info hub 188"
TELKOMSEL,Spam,7/2/2018 11:05,"Pelanggan Yth, sisa kuota Paket Flash Anda 819.11MB. Cek kuota melalui *363#. Info www.telkomsel.com/internet"
TELKOMSEL,Spam,7/2/2018 18:30,Nikmati PAKET HEMAT TELPON bulanan 50 menit ke sesama Telkomsel HANYA Rp 25rb di MyTelkomsel Apps atau klik tsel.me/on25k .SKB
TELKOMSEL,Spam,7/3/2018 13:36,"Plg Yth, hadiahkan PULSA, INTERNET, TELPON atau ROAMING utk kerabat & sahabat melalui menu Beri Hadiah/Gift di MyTelkomsel Apps. Cara mudah kasih hadiah.SKB"
TELKOMSEL,Spam,7/4/2018 15:00,Nikmati PAKET HEMAT TELPON bulanan 50 menit ke operator lokal lain HANYA Rp 35rb di MyTelkomsel Apps atau klik tsel.me/off35k .SKB
TELKOMSEL,Spam,7/5/2018 17:38,Nantikan promo spesial Telkomsel Poin dan AirAsia melalui MyTelkomsel Apps. Periode booking tiket: 6-8 Juli 2018. S&K Berlaku.
TELKOMSEL,Spam,7/7/2018 8:31,"Pelanggan Yth, batas pemakaian domestik kartuHalo Anda (CLS) setiap bulan: Rp. 300000 (termasuk Paket Bulanan, blm termasuk PPn & Intl Roaming). Cek status dan pemakaian di MyTelkomsel App. Info hub 188"
TELKOMSEL,Spam,7/8/2018 10:45,"Plg Yth, hadiahkan PULSA, INTERNET, TELPON atau ROAMING utk kerabat & sahabat melalui menu Beri Hadiah/Gift di MyTelkomsel Apps. Cara mudah kasih hadiah.SKB"
TELKOMSEL,Spam,7/10/2018 14:02,Nikmati PAKET HEMAT TELPON bulanan 50 menit ke sesama Telkomsel HANYA Rp 25rb di MyTelkomsel Apps atau klik tsel.me/on25k .SKB
TELKOMSEL,Spam,7/12/2018 10:58,Nikmati PAKET HEMAT TELPON bulanan 50 menit ke operator lokal lain HANYA Rp 35rb di MyTelkomsel Apps atau klik tsel.me/off35k .SKB
TELKOMSEL,Spam,7/14/2018 9:21,"Plg Yth, hadiahkan PULSA, INTERNET, TELPON atau ROAMING utk kerabat & sahabat melalui menu Beri Hadiah/Gift di MyTelkomsel Apps. Cara mudah kasih hadiah.SKB"
TELKOMSEL,Spam,7/14/2018 19:09,"Plgn Yth, tagihan KartuHALO Anda sbsr Rp 206,481, pbayaran sblm 2018-07-31 di Bank/Non Bank/Tcash/GraPARI terdekat. Abaikan bila sdh membayar, terima kasih."
TELKOMSEL,Spam,7/15/2018 20:36,Pelanggan Yth. terima kasih anda telah melakukan pembayaran tagihan kartuHalo senilai Rp 206481 pada tanggal 2018-07-15 melalui BANK MANDIRI
TELKOMSEL,Spam,7/17/2018 11:08,Diskon 30rb pembelian Medium Handtossed di Dominos Pizza via Grivy.com hanya dengan tukar 5 Telkomsel POIN. Hub *700*770#. S&K berlaku
TELKOMSEL,Spam,7/18/2018 9:50,Nikmati PAKET HEMAT TELPON bulanan 50 menit ke operator lokal lain HANYA Rp 35rb di MyTelkomsel Apps atau klik tsel.me/off35k .SKB
TELKOMSEL,Spam,7/19/2018 8:39,"Plg Yth, hadiahkan PULSA, INTERNET, TELPON atau ROAMING utk kerabat & sahabat melalui menu Beri Hadiah/Gift di MyTelkomsel Apps. Cara mudah kasih hadiah.SKB"
TELKOMSEL,Spam,7/22/2018 20:29,"Plgn Yth, sisa kuota Paket 4G Anda 2.39GB. Setelah kuota habis akan mengkonsumsi kuota utama Anda. Aktifkan kembali paket melalui *363#"
TELKOMSEL,Spam,7/23/2018 8:25,"Plg Yth, hadiahkan PULSA, INTERNET, TELPON atau ROAMING utk kerabat & sahabat melalui menu Beri Hadiah/Gift di MyTelkomsel Apps. Cara mudah kasih hadiah.SKB"
TELKOMSEL,Spam,7/24/2018 10:50,Nikmati PAKET HEMAT TELPON bulanan 50 menit ke sesama Telkomsel HANYA Rp 25rb di MyTelkomsel Apps atau klik tsel.me/on25k .SKB
TELKOMSEL,Spam,7/26/2018 11:28,Nikmati PAKET HEMAT TELPON bulanan 50 menit ke operator lokal lain HANYA Rp 35rb di MyTelkomsel Apps atau klik tsel.me/off35k .SKB
TELKOMSEL,Spam,7/27/2018 18:13,"Plgn Yth, kuota Paket 4G Anda telah habis dan akan mengkonsumsi kuota utama Anda. Aktifkan kembali paket melalui *363#"
TELKOMSEL,Spam,7/28/2018 10:06,"Plg Yth, hadiahkan PULSA, INTERNET, TELPON atau ROAMING utk kerabat & sahabat melalui menu Beri Hadiah/Gift di MyTelkomsel Apps. Cara mudah kasih hadiah.SKB"
TELKOMSEL,Spam,7/30/2018 11:08,Nikmati PAKET HEMAT TELPON bulanan 50 menit ke sesama Telkomsel HANYA Rp 25rb di MyTelkomsel Apps atau klik tsel.me/on25k .SKB
TELKOMSEL,Spam,7/31/2018 18:47,"Pelanggan Yth, Paket Ekstra Kuota 1.5GB Anda telah aktif dan berlaku sesuai periode tagihan (BC). Cek status hub *363# atau MyTelkomsel App pada link http://tsel.me/1 ."
TELKOMSEL,Spam,8/1/2018 8:07,"Nikmati PAKET HEMAT TELPON harian 50menit Rp 5rb dan 70menit Rp 7rb ke sesama Telkomsel (berlaku Senin-Jumat) HANYA di MyTelkomsel Apps. SKB,Info hub 188"
TELKOMSEL,Spam,8/2/2018 7:38,"Pelanggan Yth, sisa Paket Ekstra Kuota Anda 306.75MB. Aktifkan Paket Ekstra Kuota utk menambah kuota internet Anda. Cek status melalui *363# atau http://tsel.me/1/"
TELKOMSEL,Spam,8/2/2018 11:35,Nikmati PAKET TELPON HEMAT bulanan 50 menit ke operator lokal lain HANYA Rp 35rb di MyTelkomsel Apps atau klik tsel.me/off35k .SKB
TELKOMSEL,Spam,8/2/2018 13:07,"Pelanggan Yth, kuota Internet Anda sudah habis. Untuk tetap dapat mengakses internet, aktifkan Paket Ekstra Kuota di *363# atau http://tsel.me/1/"
TELKOMSEL,Spam,8/3/2018 13:04,"Cashback 500rb dg Tsel POIN, disc sd 50% clearance sale, trade in & free 30GB setiap pembelian HP di booth Tsel, 2-12 Agust, di GIIAS - ICE BSD hall 10. SKB"
TELKOMSEL,Spam,8/4/2018 8:28,"Nikmati promo spesial Disc 10% di Club Med Resort hanya dgn tukar 50 Poin, hub *700*41#. S&K Berlaku. Info & Reservasi di https://www.clubmed.co.id/l/Telkomsel"
TELKOMSEL,Spam,8/4/2018 9:10,"Nikmati PAKET HEMAT TELPON harian 100menit Rp 5rb dan 140menit Rp 7rb ke sesama Telkomsel (berlaku Sabtu,Minggu) HANYA di MyTelkomsel Apps. SKB,Info hub 188"
TELKOMSEL,Spam,8/4/2018 11:15,"Anda berkesempatan memiliki Emas & ratusan hadiah lainnya. Tukar 100 POIN Telkomsel, Ketik: CDCENTRAL Kirim Ke 777. Prog sd 17Okt''18.Info: bit.ly/2KcXZeW"
TELKOMSEL,Spam,8/6/2018 12:35,"Pelanggan Yth, sisa kuota Paket Flash Anda 819.12MB. Cek kuota melalui *363#. Info www.telkomsel.com/internet"
TELKOMSEL,Spam,8/10/2018 20:45,"Pelanggan Yth, kuota Paket Flash Anda sudah habis. Untuk tetap dapat mengakses internet, aktifkan Paket Ekstra Kuota di *363# atau http://tsel.me/htp"
TELKOMSEL,Spam,8/14/2018 12:54,"Plgn Yth, tagihan KartuHALO Anda sbsr Rp 246,862, pbayaran sblm 2018-08-31 di Bank/Non Bank/Tcash/GraPARI terdekat. Abaikan bila sdh membayar, terima kasih."
TELKOMSEL,Spam,8/15/2018 20:29,Pelanggan Yth. terima kasih anda telah melakukan pembayaran tagihan kartuHalo senilai Rp 246862 pada tanggal 2018-08-15 melalui BANK MANDIRI
TELKOMSEL,Spam,8/16/2018 11:50,Nikmati PAKET TELPON HEMAT bulanan 50 menit ke operator lokal lain HANYA Rp 35rb di MyTelkomsel Apps atau klik tsel.me/off35k .SKB
TELKOMSEL,Spam,8/21/2018 12:12,"Anda berkesempatan memiliki Emas & ratusan hadiah lainnya. Tukar 100 POIN Telkomsel, Ketik: CDCENTRAL Kirim Ke 777. Prog sd 17Okt''18.Info: bit.ly/2KcXZeW"
TELKOMSEL,Spam,8/27/2018 18:16,"Plgn Yth, sisa kuota Paket 4G Anda 2.39GB. Setelah kuota habis akan mengkonsumsi kuota utama Anda. Aktifkan kembali paket melalui *363#"
TELKOMSEL,Spam,8/29/2018 12:44,"Plgn Yth, kuota Paket 4G Anda telah habis dan akan mengkonsumsi kuota utama Anda. Aktifkan kembali paket melalui *363#"
TELKOMSEL,Spam,8/30/2018 10:36,"Nikmati PAKET HEMAT TELPON harian 50menit Rp 5rb dan 70menit Rp 7rb ke sesama Telkomsel (berlaku Senin-Jumat) HANYA di MyTelkomsel Apps. SKB,Info hub 188"
TELKOMSEL,Spam,8/31/2018 0:24,"Pelanggan Yth, sisa kuota Paket Flash Anda 819.00MB. Cek kuota melalui *363#. Info www.telkomsel.com/internet"
TELKOMSEL,Spam,9/2/2018 12:14,"Nikmati akses JOOX VIP dan free kuota 1.5GB, hanya dengan Rp 55rb/30 Hari. Hub *363*3*2# sekarang juga. Info CS 188. SKB"
TELKOMSEL,Spam,9/2/2018 20:13,"Pelanggan Yth, kuota Paket Flash Anda sudah habis. Untuk tetap dapat mengakses internet, aktifkan Paket Ekstra Kuota di *363# atau http://tsel.me/htp"
TELKOMSEL,Spam,9/4/2018 10:39,Nikmati PAKET TELPON HEMAT bulanan 50 menit ke sesama Telkomsel HANYA Rp 25rb di MyTelkomsel Apps atau klik tsel.me/on25k .SKB
TELKOMSEL,Spam,9/5/2018 11:39,Nikmati PAKET TELPON HEMAT bulanan 50 menit ke operator lokal lain HANYA Rp 35rb di MyTelkomsel Apps atau klik tsel.me/off35k .SKB
TELKOMSEL,Spam,9/12/2018 11:26,Nikmati PAKET TELPON HEMAT bulanan 50 menit ke sesama Telkomsel HANYA Rp 25rb di MyTelkomsel Apps atau klik tsel.me/on25k .SKB
TELKOMSEL,Spam,9/14/2018 1:29,"Total tagihan kartuHalo Anda Rp 218,865, lakukan pembayaran sblm tgl 2018-09-30 di MyTelkomsel/TCASH/Bank/GraPARI terdekat. Abaikan jika sdh membayar. Info bayar klik tsel.me/carabayar ."
TELKOMSEL,Spam,9/15/2018 20:34,Terima kasih atas pembayaran tagihan kartuHalo senilai Rp 218865 pada tanggal 2018-09-15 melalui BANK MANDIRI. Silakan tukarkan POIN Anda pada merchant tsel.me/poin
TELKOMSEL,Spam,9/18/2018 13:42,Nikmati PAKET TELPON HEMAT bulanan 50 menit ke sesama Telkomsel HANYA Rp 25rb di MyTelkomsel Apps atau klik tsel.me/on25k .SKB
TELKOMSEL,Spam,9/19/2018 15:37,Nikmati PAKET TELPON HEMAT bulanan 50 menit ke operator lokal lain HANYA Rp 35rb di MyTelkomsel Apps atau klik tsel.me/off35k .SKB
TELKOMSEL,Spam,9/26/2018 10:55,Nikmati PAKET TELPON HEMAT bulanan 50 menit ke sesama Telkomsel HANYA Rp 25rb di MyTelkomsel Apps atau klik tsel.me/on25k .SKB
TELKOMSEL,Spam,9/27/2018 12:02,"Spesial untuk kamu, beli tema aplikasi LINE bisa dapat Pulsa Rp 20.000! Buruan beli temanya pakai pulsa di http://tsel.me/temaLINE2 sekarang. S&K Berlaku"
TELKOMSEL,Spam,10/2/2018 0:48,"Plgn Yth, sisa kuota Paket 4G Anda 2.39GB. Setelah kuota habis akan mengkonsumsi kuota utama Anda. Aktifkan kembali paket melalui *363#"
TELKOMSEL,Spam,10/4/2018 13:10,Ayo! Menangkan HP Samsung S7 Edge hanya dg menukarkan 125 POIN Telkomsel dg ketik HPSAMSUNG kirim ke 777 sd tgl 31 Des2018. Penukar POIN terbanyak menang!. SKB
TELKOMSEL,Spam,10/4/2018 14:49,"Plgn Yth, kuota Paket 4G Anda telah habis dan akan mengkonsumsi kuota utama Anda. Aktifkan kembali paket melalui *363#"
TELKOMSEL,Spam,10/4/2018 15:02,"Pelanggan Yth, sisa kuota Paket Flash Anda 818.87MB. Cek kuota melalui *363#. Info www.telkomsel.com/internet"
TELKOMSEL,Spam,10/4/2018 15:15,"Pelanggan Yth, kuota Paket Flash Anda sudah habis. Untuk tetap dapat mengakses internet, aktifkan Paket Ekstra Kuota di *363# atau http://tsel.me/htp"
TELKOMSEL,Spam,10/4/2018 16:43,"Pelanggan Yth, Paket Ekstra Kuota 1.5GB Anda telah aktif dan berlaku sesuai periode tagihan (BC). Cek status hub *363# atau MyTelkomsel App pada link http://tsel.me/1 ."
TELKOMSEL,Spam,10/15/2018 21:37,Terima kasih atas pembayaran tagihan kartuHalo senilai Rp 269883 pada tanggal 2018-10-15 melalui BANK MANDIRI. Silakan tukarkan POIN Anda pada merchant tsel.me/poin
TELKOMSEL,Spam,10/16/2018 2:59,"Total tagihan kartuHalo Anda Rp 269,883, lakukan pembayaran sblm tgl 2018-10-31 di MyTelkomsel/TCASH/Bank/GraPARI terdekat. Abaikan jika sdh membayar. Info bayar klik tsel.me/carabayar ."
TELKOMSEL,Spam,10/16/2018 11:21,Dptkan pulsa 5rb dgn melakukan in-app purchase min 25k di Google Playstore pake pulsa Tsel. Aktifkan billing TSEL di Playstore dahulu. Berlaku hari ini. SKB
TELKOMSEL,Spam,10/20/2018 12:07,"Sebagai bentuk apresiasi kami kepada pelanggan setia kartuHalo, kami memberikan NSP seharga Rp11/30hr khusus untuk Anda. Aktifkan NSP PROMO HALO di *121*14#"
TELKOMSEL,Spam,10/29/2018 7:37,Dptkan pulsa 5rb dgn melakukan in-app purchase min 25k di Google Playstore pakai pulsa Tsel. Aktifkan billing TSEL di Playstore dahulu. Berlaku hari ini. SKB
TELKOMSEL,Spam,10/31/2018 16:08,"Tonton Drama Korea sepuasnya dg akses Premium VIU, aktifkan kuota VideoMAX Viu mulai dari 10rb utk total kuota s.d 6GB. Hub *363*2*1*7#. Info 188.SKB"
TELKOMSEL,Spam,11/9/2018 15:20,"Plgn Yth, sisa kuota Paket 4G Anda 2.39GB. Setelah kuota habis akan mengkonsumsi kuota utama Anda. Aktifkan kembali paket melalui *363#"
TELKOMSEL,Spam,11/12/2018 16:21,Dapatkan NSP 30 hari utk setiap pembelian paket VideoMAX Viu/GamesMAX/MusicMAX JOOX VIP melalui MyTelkomsel tsel.me/1 . Hanya di bulan November 2018
TELKOMSEL,Spam,11/13/2018 23:40,"Total tagihan kartuHalo Anda Rp 175,771, lakukan pembayaran sblm tgl 2018-11-30 di MyTelkomsel/TCASH/Bank/GraPARI terdekat. Abaikan jika sdh membayar. Info bayar klik tsel.me/carabayar ."
TELKOMSEL,Spam,11/15/2018 22:12,Terima kasih atas pembayaran tagihan kartuHalo senilai Rp 175771 pada tanggal 2018-11-15 melalui BANK MANDIRI. Silakan tukarkan POIN Anda pada merchant tsel.me/poin
TELKOMSEL,Spam,11/24/2018 23:50,"Plgn Yth, sisa kuota Paket 4G Anda 2.39GB. Setelah kuota habis akan mengkonsumsi kuota utama Anda. Aktifkan kembali paket melalui *363#"
TELKOMSEL,Spam,11/29/2018 21:36,"Plgn Yth, kuota Paket 4G Anda telah habis dan akan mengkonsumsi kuota utama Anda. Aktifkan kembali paket melalui *363#"
TELKOMSEL,Spam,12/14/2018 7:51,"Total tagihan kartuHalo Anda Rp 223,168, lakukan pembayaran sblm tgl 2018-12-31 di MyTelkomsel/TCASH/Bank/GraPARI terdekat. Abaikan jika sdh membayar. Info bayar klik tsel.me/carabayar ."
TELKOMSEL,Spam,12/15/2018 20:53,Terima kasih atas pembayaran tagihan kartuHalo senilai Rp 223168 pada tanggal 2018-12-15 melalui BANK MANDIRI. Silakan tukarkan POIN Anda pada merchant tsel.me/poin
TELKOMSEL,Spam,12/16/2018 15:01,"Plgn Yth, dapatkan Motor Yamaha N-MAX, I-Phone XS Max, Samsung Note 8, dll hanya dgn membayar tag. KartuHALO sebelum jatuh tempo. S&K silakan kunjungi FB Tsel."
TELKOMSEL,Spam,1/1/2019 12:35,Sisa kuota Internet Promo Anda 2.39GB. Setelah kuota habis akan mengkonsumsi kuota utama Anda. Aktifkan Ekstra Kuota utk menambah kuota internet di tsel.me/1
TELKOMSEL,Spam,1/4/2019 23:12,Kuota Internet Promo Anda telah habis dan akan mengkonsumsi kuota utama Anda. Cek status atau aktifkan Ekstra Kuota di MyTelkomsel tsel.me/1
TELKOMSEL,Spam,1/15/2019 21:02,Terima kasih atas pembayaran tagihan kartuHalo senilai Rp 199856 pada tanggal 2019-01-15 melalui BANK MANDIRI. Silakan tukarkan POIN Anda pada merchant tsel.me/poin
TELKOMSEL,Spam,1/17/2019 13:08,"Total tagihan kartuHalo Anda Rp 199,856, lakukan pembayaran sblm tgl 2019-01-31 di MyTelkomsel/TCASH/Bank/GraPARI terdekat. Abaikan jika sdh membayar. Info bayar klik tsel.me/carabayar ."
TELKOMSEL,Spam,2/1/2019 15:52,Nikmati tambahan kuota s.d 4 GB/bln dgn mengaktifkan paket Ekstra Kuota Berlanggan hanya Rp 20rb (otomatis diperpanjang sesuai BC). Hub *363*5*3#. Info 188.SKB
TELKOMSEL,Spam,2/15/2019 22:22,Terima kasih atas pembayaran tagihan kartuHalo senilai Rp 213460 pada tanggal 2019-02-15 melalui BANK MANDIRI. Silakan tukarkan POIN Anda pada merchant tsel.me/poin
TELKOMSEL,Spam,2/17/2019 10:54,"Pelanggan Yth, tagihan kartuHalo Anda Rp213,460 pembayaran sebelum 28/02/2019. info cara bayar di tsel.me/carabayar. Abaikan bila sdh membayar, terima kasih."
TELKOMSEL,Spam,2/17/2019 12:52,Dptkan Samsung Galaxy Note 9 mulai 11.3jtan dgn kartuHalo. Termsk kuota 12GB/bln slm 1thn. Kunjungi Telesindo Shop terdekat. Info tsel.me/hdptelesindo
TELKOMSEL,Spam,2/26/2019 12:12,Sisa kuota Internet Promo Anda 2.39GB. Cek status atau aktifkan Ekstra Kuota di MyTelkomsel tsel.me/
TELKOMSEL,Spam,2/28/2019 19:55,Kuota Internet Promo Anda telah habis dan akan mengkonsumsi kuota utama Anda. Cek status atau aktifkan Ekstra Kuota di MyTelkomsel tsel.me/1
TELKOMSEL,Spam,3/4/2019 8:07,Sisa kuota Internet Anda 819.12MB. Cek status atau aktifkan Ekstra Kuota di MyTelkomsel tsel.me/1
TELKOMSEL,Spam,3/5/2019 13:03,"Pelanggan Yth, Paket Ekstra Kuota 600MB Anda telah aktif dan berlaku sesuai periode tagihan (BC). Cek status hub *363# atau MyTelkomsel App pada link http://tsel.me/1 ."
TELKOMSEL,Spam,3/6/2019 12:25,"Pelanggan Yth, sisa Paket Ekstra Kuota Anda 120.00MB. Aktifkan Paket Ekstra Kuota utk menambah kuota internet Anda. Cek status melalui *363# atau http://tsel.me/1/"
TELKOMSEL,Spam,3/7/2019 11:49,"Pelanggan Yth, kuota Internet Anda sudah habis. Untuk tetap dapat mengakses internet, aktifkan Paket Ekstra Kuota di *363# atau http://tsel.me/1/"
TELKOMSEL,Spam,3/8/2019 13:08,Game Role Playing: LINE DESTINY CHILD bagi-bagi kode voucher gratis buat kamu! Cuma ada di Duniagames. SK Berlaku. Ambil kode vouchermu di http://tsel.me/DCH
TELKOMSEL,Spam,3/15/2019 21:38,Terima kasih atas pembayaran tagihan kartuHalo senilai Rp 227220 pada tanggal 2019-03-15 melalui BANK MANDIRI. Silakan tukarkan POIN Anda pada merchant tsel.me/poin
TELKOMSEL,Spam,3/16/2019 19:43,"Pelanggan Yth, tagihan kartuHalo Anda Rp227,220 pembayaran sebelum 31/03/2019. info cara bayar di tsel.me/carabayar. Abaikan bila sdh membayar, terima kasih."
TELKOMSEL,Spam,3/29/2019 21:07,Sisa kuota Internet Promo Anda 2.39GB. Cek status atau aktifkan Ekstra Kuota di MyTelkomsel tsel.me/
TELKOMSEL,Spam,3/31/2019 17:37,Kuota Internet Promo Anda telah habis dan akan mengkonsumsi kuota utama Anda. Cek status atau aktifkan Ekstra Kuota di MyTelkomsel tsel.me/1
TELKOMSEL,Spam,4/4/2019 13:47,Sisa kuota Internet Anda 819.12MB. Cek status atau aktifkan Ekstra Kuota di MyTelkomsel tsel.me/1
TELKOMSEL,Spam,4/5/2019 14:16,Mobile Legends baru rilis 10 Skin baru lohh! Ayo perbanyak beli diamonds mu pake Pulsa TSEL dan raih kesempatan dpt Laptop Asus ROG. Info tsel.me/gpfe
TELKOMSEL,Spam,4/7/2019 12:42,"Pelanggan Yth, Paket Ekstra Kuota 600MB Anda telah aktif dan berlaku sesuai periode tagihan (BC). Cek status hub *363# atau MyTelkomsel App pada link http://tsel.me/1 ."
TELKOMSEL,Spam,4/9/2019 18:02,"Pelanggan Yth, sisa Paket Ekstra Kuota Anda 120.00MB. Aktifkan Paket Ekstra Kuota utk menambah kuota internet Anda. Cek status melalui *363# atau http://tsel.me/1/"
TELKOMSEL,Spam,4/13/2019 12:19,"Upgrade Spotify kamu ke Premium hanya Rp68rban/3bln dgn pulsa Telkomsel khusus pengguna baru Spotify (diperpanjang otomatis,Rp68rban/bln).Klik tsel.me/sp3mo.SKB"
TELKOMSEL,Spam,4/15/2019 6:34,"Beli UC PUBGM bisa pake pulsa Telkomsel, lho dan kamu juga bisa berkesempatan buat dapetin Laptop ASUS ROG! Penasaran? Info tsel.me/festival"
TELKOMSEL,Spam,4/15/2019 20:54,Terima kasih atas pembayaran tagihan kartuHalo senilai Rp 227942 pada tanggal 2019-04-15 melalui BANK MANDIRI. Silakan tukarkan POIN Anda pada merchant tsel.me/poin
TELKOMSEL,Spam,4/16/2019 12:15,"Upgrade Spotify kamu ke Premium hanya Rp68rban/3bln dgn pulsa Telkomsel khusus pengguna baru Spotify (diperpanjang otomatis,Rp68rban/bln).Klik tsel.me/sp3mo.SKB"
TELKOMSEL,Spam,4/16/2019 14:48,"Pelanggan Yth, tagihan kartuHalo Anda Rp227,942 pembayaran sebelum 30/04/2019. info cara bayar di tsel.me/carabayar. Abaikan bila sdh membayar, terima kasih."
TELKOMSEL,Spam,4/18/2019 6:11,"Belanja di Google Playstore sekarang bisa bayar pake pulsa Telkomsel, lho! Dan raih kesempatan buat dapetin Nintendo Switch! Info tsel.me/festival"
TELKOMSEL,Spam,4/27/2019 21:38,Sisa kuota Internet Promo Anda 2.39GB. Cek status atau aktifkan Ekstra Kuota di MyTelkomsel tsel.me/
TELKOMSEL,Spam,4/28/2019 9:33,"Beli UC PUBGM bisa pake pulsa Telkomsel, lho dan kamu juga bisa berkesempatan buat dapetin Laptop ASUS ROG! Penasaran? Info tsel.me/festival"
TELKOMSEL,Spam,4/30/2019 17:00,"Kunjungi booth Telkomsel, dapatkan experience dan penawaran menarik selama Telkomsel IIMS 2019 di JIEXPO. SKB"
TELKOMSEL,Spam,5/2/2019 6:07,"Beli UC PUBGM bisa pake pulsa Telkomsel, lho dan kamu juga bisa berkesempatan buat dapetin Laptop ASUS ROG! Penasaran? Info tsel.me/festival"
TELKOMSEL,Spam,5/2/2019 11:15,"Tinggal sebentar lagi utk menangin Laptop Gaming ASUS ROG, PS4 Pro, dll dengan meningkatkan transaksimu di Dunia Games. SK program klik http://tsel.me/DGH19"
TELKOMSEL,Spam,5/2/2019 18:15,"Perbanyak transaksi anda menggunakan sms banking *141*6# dan raih kesempatan mendapatkan mobil Honda CR-V, motor Honda CBR dll !Periode 1 April - 30 Sept 2019"
TELKOMSEL,Spam,5/3/2019 12:11,Kuota Internet Promo Anda telah habis dan akan mengkonsumsi kuota utama Anda. Cek status atau aktifkan Ekstra Kuota di MyTelkomsel tsel.me/1
TELKOMSEL,Spam,5/5/2019 13:00,Dapatkan Samsung S10+ Rp 13.395.000 TERMASUK kuota kartuHalo 15GB + 170menit per bln selama 6bln. Kunjungi Oke Shop terdekat. SKB
TELKOMSEL,Spam,5/9/2019 12:29,Raih kesempatan mendapatkan Hp Samsung Galaxy J5 Pro. Tukar 200 POIN Telkomsel sebanyak-banyaknya. Ketik KADO200 Kirim ke 777 sd 31 Mei 2019. SKB
TELKOMSEL,Spam,5/9/2019 13:27,Sisa kuota Internet Anda 819.12MB. Cek status atau aktifkan Ekstra Kuota di MyTelkomsel tsel.me/1
TELKOMSEL,Spam,5/9/2019 16:49,"Pelanggan Yth, Paket Ekstra Kuota 600MB Anda telah aktif dan berlaku sesuai periode tagihan (BC). Cek status hub *363# atau MyTelkomsel App pada link http://tsel.me/1 ."
TELKOMSEL,Spam,5/10/2019 9:00,"Pelanggan Yth, sisa Paket Ekstra Kuota Anda 119.62MB. Aktifkan Paket Ekstra Kuota utk menambah kuota internet Anda. Cek status melalui *363# atau http://tsel.me/1/"
TELKOMSEL,Spam,5/10/2019 9:03,"Pelanggan Yth, kuota Internet Anda sudah habis. Untuk tetap dapat mengakses internet, aktifkan Paket Ekstra Kuota di *363# atau http://tsel.me/1/"
TELKOMSEL,Spam,5/10/2019 10:07,Kuota Internet Anda telah habis. Cek status atau aktifkan Ekstra Kuota di MyTelkomsel tsel.me/1
TELKOMSEL,Spam,5/10/2019 10:11,"Pelanggan Yth, Paket Ekstra Kuota 600MB Anda telah aktif dan berlaku sesuai periode tagihan (BC). Cek status hub *363# atau MyTelkomsel App pada link http://tsel.me/1 ."
TELKOMSEL,Spam,3/6/2019 18:16,Kuota Flash Anda telah habis. Anda akan dikenakan tarif non paket jika seluruh kuota telah habis. Silakan cek kuota internet lainnya atau aktifkan kembali paket Anda di *363# atau download MyTelkomsel app di tsel.me/tsel.
TELKOMSEL,Spam,3/6/2019 19:46,Terimakasih telah melakukan pengisian ulang dgn SN 41003457132827 senilai 100000.
TELKOMSEL,Spam,3/6/2019 19:48,Berbagi kuota internet bersama keluarga (maks 5 org) mulai 20 GB. Segera aktifkn paketnya & nikmati kebersamaan dgn #KuotaKeluarga di MyTelkomsel tsel.me/fstkk
